30615 //  007 Blood Stone //  $8.99 //  $10.72 //  $19.97 // 
22092 //  MySims SkyHeroes //  $5.24 //  $6.15 //  $9.30 // 
6816 //  NASCAR 08 //  $4.49 //  $6.38 //  $12.52 // 
13888 //  NASCAR 09 //  $5.44 //  $6.99 //  $18.77 // 
34691 //  NASCAR 14 //  $8.89 //  $10.88 //  $21.09 // 
36761 //  NASCAR 15 //  $14.32 //  $21.99 //  $34.16 // 
31280 //  NASCAR The Game 2011 //  $6.61 //  $7.99 //  $14.01 // 
33294 //  NASCAR The Game: Inside Line //  $7.00 //  $8.93 //  $12.05 // 
32187 //  NASCAR Unleashed //  $7.10 //  $10.49 //  $18.54 // 
10822 //  NBA 07 //  $3.33 //  $4.49 //  $5.68 // 
9406 //  NBA 08 //  $2.66 //  $3.62 //  $5.52 // 
15685 //  NBA 09 The Inside //  $2.53 //  $4.19 //  $6.96 // 
19696 //  NBA 2K10 //  $3.24 //  $4.99 //  $8.90 // 
19700 //  NBA 2K10 Anniversary Edition //  $44.23 //  $50.00 //  $100.00 // 
22101 //  NBA 2K11 //  $4.78 //  $5.52 //  $13.36 // 
31797 //  NBA 2K12 //  $3.58 //  $4.85 //  $11.20 // 
53961 //  NBA 2K12 [Game of the Year Edition] //  $7.33 //  $7.87 //  $20.00 // 
33145 //  NBA 2K13 //  $3.67 //  $4.83 //  $9.25 // 
33147 //  NBA 2K13 Dynasty Edition //  $25.16 //  $26.66 //  $39.99 // 
34302 //  NBA 2K14 //  $4.25 //  $4.73 //  $6.47 // 
35142 //  NBA 2K15 //  $4.00 //  $4.89 //  $7.24 // 
36011 //  NBA 2K16 //  $5.77 //  $7.37 //  $13.13 // 
36948 //  NBA 2K17 //  $8.00 //  $9.98 //  $14.97 // 
39632 //  NBA 2K18 //  $14.77 //  $19.57 //  $20.94 // 
10823 //  NBA 2K7 //  $3.34 //  $5.13 //  $9.88 // 
9415 //  NBA 2K8 //  $3.61 //  $5.19 //  $12.85 // 
15680 //  NBA 2K9 //  $3.25 //  $4.40 //  $8.79 // 
13236 //  NBA Ballers Chosen One //  $6.31 //  $6.33 //  $17.41 // 
30885 //  NBA Elite 11 //  $822.87 //  $881.26 //  $980.19 // 
30715 //  NBA Jam //  $9.03 //  $10.47 //  $29.49 // 
15679 //  NBA Live 09 //  $3.78 //  $4.11 //  $6.28 // 
19701 //  NBA Live 10 //  $4.99 //  $5.00 //  $18.10 // 
9433 //  NBA Live 2008 //  $3.88 //  $4.43 //  $9.44 // 
10824 //  NBA Street Homecourt //  $9.23 //  $11.80 //  $24.99 // 
16158 //  NCAA Basketball 09 //  $9.91 //  $12.00 //  $27.07 // 
19990 //  NCAA Basketball 10 //  $30.99 //  $38.87 //  $75.62 // 
6817 //  NCAA Football 08 //  $3.94 //  $4.14 //  $9.11 // 
14126 //  NCAA Football 09 //  $3.57 //  $4.50 //  $8.99 // 
19378 //  NCAA Football 10 //  $3.33 //  $5.62 //  $14.19 // 
21590 //  NCAA Football 11 //  $5.09 //  $6.00 //  $16.95 // 
31561 //  NCAA Football 12 //  $5.61 //  $8.00 //  $21.76 // 
32911 //  NCAA Football 13 //  $12.36 //  $14.38 //  $35.86 // 
34102 //  NCAA Football 14 //  $58.42 //  $69.33 //  $110.00 // 
10931 //  NCAA March Madness 08 //  $7.07 //  $9.05 //  $20.02 // 
32189 //  NCIS //  $9.20 //  $9.25 //  $14.97 // 
14843 //  NFL Head Coach 2009 //  $8.45 //  $9.31 //  $24.50 // 
14606 //  NFL Tour //  $5.27 //  $5.49 //  $10.92 // 
7404 //  NHL 08 //  $2.97 //  $3.60 //  $6.72 // 
14811 //  NHL 09 //  $2.85 //  $3.87 //  $3.90 // 
19607 //  NHL 10 //  $2.34 //  $3.17 //  $9.99 // 
21972 //  NHL 11 //  $2.69 //  $3.13 //  $6.24 // 
31716 //  NHL 12 //  $3.18 //  $3.64 //  $4.18 // 
33045 //  NHL 13 //  $3.32 //  $4.95 //  $6.60 // 
33047 //  "NHL 13 Stanley Cup Collectors Edition" //  $8.13 //  $9.25 //  $11.66 // 
34262 //  NHL 14 //  $3.99 //  $4.70 //  $7.05 // 
35044 //  NHL 15 //  $6.18 //  $7.66 //  $11.68 // 
35049 //  NHL 15 [Ultimate Edition] //  $5.56 //  $6.72 //  $9.99 // 
19609 //  NHL 2K10 //  $5.99 //  $9.21 //  $13.82 // 
10825 //  NHL 2K7 //  $2.74 //  $3.98 //  $8.84 // 
7407 //  NHL 2K8 //  $2.94 //  $4.44 //  $7.98 // 
14905 //  NHL 2K9 //  $3.02 //  $3.03 //  $9.43 // 
35980 //  NHL Legacy Edition //  $11.11 //  $12.17 //  $13.14 // 
15995 //  NPPL Championship Paintball 2009 //  $4.74 //  $4.99 //  $12.71 // 
30785 //  "Naild" //  $6.68 //  $7.94 //  $13.18 // 
15904 //  Naruto Shippuden Ultimate Ninja Storm //  $6.69 //  $9.30 //  $25.01 // 
30271 //  Naruto Shippuden Ultimate Ninja Storm 2 //  $5.62 //  $7.52 //  $19.97 // 
33896 //  Naruto Shippuden Ultimate Ninja Storm 3 //  $6.43 //  $6.68 //  $22.14 // 
34440 //  Naruto Shippuden Ultimate Ninja Storm 3 Full Burst //  $8.98 //  $9.46 //  $18.88 // 
32616 //  Naruto Shippuden Ultimate Ninja Storm Generations //  $6.05 //  $7.21 //  $16.14 // 
35058 //  Naruto Shippuden Ultimate Ninja Storm Revolution //  $10.85 //  $12.97 //  $24.35 // 
18514 //  Naruto Shippuden Ultimate Ninja Storm: Limited Edition //  $24.25 //  $24.84 //  $78.84 // 
31732 //  Nat Geo Challenge Wild Life //  $5.82 //  $5.95 //  $10.99 // 
32436 //  National Geographic Challenge //  $9.99 //  $11.08 //  $16.81 // 
35104 //  Natural Doctrine //  $13.54 //  $14.99 //  $15.00 // 
38526 //  "Natural Doctrine [Collectors Edition]" //  $18.62 //  $26.07 //  $39.11 // 
21539 //  Naughty Bear //  $5.04 //  $8.75 //  $16.40 // 
33164 //  Naughty Bear Double Trouble //  $6.98 //  $15.62 //  $25.85 // 
34817 //  Naughty Bear: Gold Edition //  $6.73 //  $12.71 //  $19.08 // 
30710 //  Need For Speed: Hot Pursuit //  $6.17 //  $8.22 //  $13.10 // 
30711 //  Need For Speed: Hot Pursuit Limited Edition //  $5.50 //  $8.49 //  $24.99 // 
52083 //  Need For Speed: Hot Pursuit [Greatest Hits] //  $7.29 //  $7.43 //  $10.98 // 
32287 //  Need For Speed: The Run //  $5.27 //  $8.22 //  $12.99 // 
6818 //  Need for Speed Carbon //  $9.00 //  $9.99 //  $18.97 // 
52079 //  Need for Speed Carbon [Greatest Hits] //  $11.37 //  $13.94 //  $22.95 // 
34854 //  Need for Speed Most Wanted (2012) //  $7.77 //  $8.34 //  $17.49 // 
33250 //  Need for Speed Most Wanted Limited Edition //  $7.44 //  $10.35 //  $18.01 // 
52084 //  Need for Speed Most Wanted [Greatest Hits] //  $5.25 //  $8.50 //  $19.00 // 
10572 //  Need for Speed Prostreet //  $8.99 //  $9.06 //  $19.48 // 
52080 //  Need for Speed Prostreet [Greatest Hits] //  $6.09 //  $12.76 //  $12.78 // 
34597 //  Need for Speed Rivals //  $6.25 //  $8.97 //  $11.99 // 
35195 //  Need for Speed Rivals [Complete Edition] //  $9.58 //  $10.99 //  $26.49 // 
19606 //  Need for Speed Shift //  $6.98 //  $7.51 //  $15.00 // 
52081 //  Need for Speed Shift [Greatest Hits] //  $7.53 //  $8.02 //  $15.12 // 
16012 //  Need for Speed Undercover //  $5.37 //  $7.58 //  $19.95 // 
52082 //  Need for Speed Undercover [Greatest Hits] //  $6.69 //  $8.06 //  $25.17 // 
33968 //  Need for Speed: The Run Limited Edition //  $7.08 //  $7.71 //  $14.13 // 
32452 //  NeverDead //  $5.31 //  $6.54 //  $10.35 // 
33801 //  Ni No Kuni Wrath of the White Witch //  $8.79 //  $9.22 //  $15.68 // 
52140 //  Ni No Kuni Wrath of the White Witch [Greatest Hits] //  $8.13 //  $10.00 //  $15.99 // 
33832 //  "Ni No Kuni Wrath of the White Witch: Wizards Edition" //  $170.09 //  $181.07 //  $250.00 // 
21254 //  Nier //  $19.51 //  $25.81 //  $32.20 // 
32659 //  Ninja Gaiden 3 //  $6.95 //  $8.94 //  $11.94 // 
33960 //  "Ninja Gaiden 3 Collectors Edition" //  $19.05 //  $35.00 //  $58.04 // 
32661 //  Ninja Gaiden 3 Dragon Sword Bundle //  $31.44 //  $42.75 //  $64.99 // 
33963 //  "Ninja Gaiden 3: Razors Edge" //  $14.99 //  $23.36 //  $28.40 // 
6819 //  Ninja Gaiden Sigma //  $6.54 //  $9.16 //  $33.89 // 
19660 //  Ninja Gaiden Sigma 2 //  $11.27 //  $13.88 //  $27.69 // 
19661 //  "Ninja Gaiden Sigma 2 Collectors Edition" //  $33.11 //  $40.70 //  $164.08 // 
33962 //  "Ninja Gaiden Sigma Collectors Edition" //  $28.49 //  $33.43 //  $249.88 // 
52085 //  Ninja Gaiden Sigma [Greatest Hits] //  $7.41 //  $8.05 //  $23.63 // 
31651 //  "No More Heroes: Heroes Paradise" //  $24.80 //  $35.52 //  $50.20 // 
59640 //  Oddworld New & Tasty //  $23.48 //  $28.18 //  $57.49 // 
59642 //  "Oddworld New & Tasty [Collectors Edition]" //  $42.75 //  $59.85 //  $89.78 // 
58020 //  "Oddworld: Strangers Wrath" //  $20.83 //  $27.49 //  $39.33 // 
58627 //  "Oddworld: Strangers Wrath [Collectors Edition]" //  $41.67 //  $50.00 //  $58.69 // 
36663 //  Odin Sphere Leifthrasir //  $22.31 //  $23.35 //  $33.99 // 
35684 //  One Piece: Unlimited World Red //  $8.25 //  $10.12 //  $14.89 // 
35683 //  One Piece: Unlimited World Red [Day One] //  $6.31 //  $9.42 //  $13.65 // 
19712 //  Operation Flashpoint: Dragon Rising //  $5.28 //  $6.84 //  $15.11 // 
31376 //  Operation Flashpoint: Red River //  $6.56 //  $8.50 //  $12.16 // 
9509 //  Orange Box //  $14.21 //  $20.00 //  $46.88 // 
32541 //  Order Up //  $9.81 //  $18.00 //  $23.07 // 
19314 //  Overlord II //  $6.32 //  $9.97 //  $25.73 // 
13987 //  Overlord Raising Hell //  $5.92 //  $7.99 //  $15.99 // 
37720 //  PS2 to PS3 Memory Card Adaptor //  $32.64 //  $39.17 //  $58.76 // 
34893 //  PS3 Blu-ray Disc Remote Control //  $10.92 //  $13.10 //  $22.93 // 
34488 //  Pac-Man and the Ghostly Adventures //  $13.44 //  $13.75 //  $19.65 // 
35171 //  Pac-Man and the Ghostly Adventures 2 //  $12.77 //  $15.83 //  $22.93 // 
34240 //  Painkiller: Hell & Damnation //  $42.25 //  $84.47 //  $84.83 // 
34166 //  Payday 2 //  $4.81 //  $6.96 //  $9.86 // 
34168 //  "Payday 2 Collectors Edition" //  $19.95 //  $23.94 //  $33.02 // 
35321 //  Payday 2: Safecracker Edition //  $9.57 //  $10.85 //  $12.68 // 
31701 //  Penguins of Madagascar: Dr. Blowhole Returns //  $9.62 //  $11.99 //  $15.35 // 
32975 //  Persona 4 Arena //  $8.24 //  $11.60 //  $19.37 // 
35107 //  Persona 4 Arena Ultimax //  $19.99 //  $29.20 //  $41.63 // 
37379 //  Persona 5 //  $16.20 //  $18.55 //  $20.33 // 
31637 //  Phineas and Ferb: Across the Second Dimension //  $6.18 //  $8.41 //  $14.99 // 
19613 //  Pinball Hall of Fame: The Williams Collection //  $20.74 //  $24.50 //  $53.00 // 
10826 //  "Pirates of the Caribbean At Worlds End" //  $5.74 //  $6.99 //  $15.00 // 
20000 //  Planet 51 //  $7.54 //  $8.64 //  $15.19 // 
32292 //  Plants vs. Zombies //  $14.66 //  $17.76 //  $24.45 // 
35001 //  Plants vs. Zombies: Garden Warfare //  $6.92 //  $8.32 //  $10.69 // 
58636 //  PlayStation Move Charging Station //  $12.01 //  $16.81 //  $25.22 // 
31110 //  PlayStation Move Heroes //  $4.88 //  $5.65 //  $5.80 // 
67482 //  PlayStation Move Wheel //   //   //   // 
34786 //  PlayStation Sports Pack Vol. 1: MLB 14 The Show & NBA 2K14 //  $6.62 //  $8.16 //  $12.99 // 
35033 //  Playstation 3 500GB Destiny Bundle //  $149.04 //  $178.85 //  $312.98 // 
66859 //  Playstation 3 500GB System God of War Ascension //  $264.00 //  $368.73 //  $554.40 // 
34057 //  Playstation 3 Slim Redesign System 250GB //  $65.00 //  $71.00 //  $92.49 // 
21831 //  Playstation 3 Slim System 120GB //  $46.01 //  $51.75 //  $168.50 // 
31081 //  Playstation 3 Slim System 160GB //  $44.75 //  $45.73 //  $189.00 // 
21834 //  Playstation 3 Slim System 250GB //  $73.58 //  $83.75 //  $285.00 // 
34936 //  Playstation 3 Slim System 500GB //  $81.86 //  $93.50 //  $403.69 // 
58589 //  Playstation 3 Slim System 500GB White //  $173.99 //  $208.79 //  $365.38 // 
58075 //  Playstation 3 Super Slim 250 GB Console Azurite Blue //  $89.50 //  $94.99 //  $124.99 // 
37372 //  Playstation 3 Super Slim System 12GB //  $65.16 //  $79.00 //  $136.84 // 
63869 //  Playstation 3 System 160GB //  $34.00 //  $47.90 //  $51.00 // 
13781 //  Playstation 3 System 20GB //  $87.75 //  $150.00 //  $978.53 // 
31083 //  Playstation 3 System 320GB //  $82.17 //  $88.04 //  $270.30 // 
13779 //  Playstation 3 System 40GB //  $41.69 //  $66.00 //  $87.63 // 
6820 //  Playstation 3 System 60GB //  $163.03 //  $239.75 //  $1349.00 // 
13780 //  Playstation 3 System 80GB //  $52.15 //  $99.49 //  $213.77 // 
13909 //  Playstation 3 System 80GB Metal Gear Solid 4 Pack //  $172.93 //  $188.03 //  $922.51 // 
63736 //  Playstation 3 System 80GB [Backward Compatible] //  $91.93 //  $109.98 //  $164.97 // 
58192 //  Playstation 3 System NBA Elite 11 Edition //   //   //   // 
6822 //  Playstation 3 Wireless Sixaxis Controller //  $18.00 //  $21.60 //  $41.90 // 
54019 //  Playstation 3D Display //  $115.17 //  $155.23 //  $261.62 // 
33386 //  Playstation All-Stars Battle Royale //  $4.82 //  $6.26 //  $10.83 // 
30843 //  Playstation Eye for PS3 //  $0.86 //  $1.03 //  $1.81 // 
40345 //  Playstation Move Sharpshooter //  $28.72 //  $40.02 //  $60.07 // 
21990 //  Playstation Move Starter Bundle //  $27.42 //  $27.49 //  $28.55 // 
43497 //  Port Royale 3 [Gold Edition] //  $10.00 //  $11.17 //  $19.97 // 
33167 //  Port Royale 3: Pirates & Merchants //  $6.20 //  $9.37 //  $19.52 // 
31330 //  Portal 2 //  $7.91 //  $12.07 //  $23.74 // 
30295 //  Power Gig: Rise of the SixString //  $2.76 //  $3.75 //  $5.00 // 
30300 //  Power Gig: Rise of the SixString Band Bundle //  $36.67 //  $40.68 //  $61.02 // 
30298 //  Power Gig: Rise of the SixString Guitar Bundle //  $29.27 //  $35.12 //  $39.00 // 
16092 //  Prince of Persia //  $5.21 //  $6.90 //  $21.56 // 
31341 //  Prince of Persia Classic Trilogy HD //  $11.04 //  $12.99 //  $19.80 // 
52087 //  Prince of Persia [Greatest Hits] //  $3.22 //  $3.75 //  $6.76 // 
16093 //  Prince of Persia [Limited Edition] //  $5.00 //  $7.10 //  $25.00 // 
21300 //  Prince of Persia: The Forgotten Sands //  $6.04 //  $8.89 //  $13.52 // 
21134 //  Prison Break: The Conspiracy //  $10.51 //  $11.41 //  $22.21 // 
14007 //  Pro Evolution Soccer 2008 //  $4.52 //  $5.42 //  $14.38 // 
15940 //  Pro Evolution Soccer 2009 //  $4.44 //  $5.95 //  $14.23 // 
19920 //  Pro Evolution Soccer 2010 //  $3.54 //  $5.05 //  $10.60 // 
22119 //  Pro Evolution Soccer 2011 //  $4.96 //  $4.98 //  $9.98 // 
31766 //  Pro Evolution Soccer 2012 //  $4.81 //  $7.30 //  $9.99 // 
33127 //  Pro Evolution Soccer 2013 //  $5.80 //  $5.83 //  $11.00 // 
34292 //  Pro Evolution Soccer 2014 //  $6.99 //  $7.26 //  $9.89 // 
35311 //  Pro Evolution Soccer 2015 //  $7.11 //  $8.31 //  $14.60 // 
35983 //  Pro Evolution Soccer 2016 //  $7.40 //  $8.20 //  $16.69 // 
36906 //  Pro Evolution Soccer 2017 //  $16.00 //  $17.49 //  $19.57 // 
39613 //  Pro Evolution Soccer 2018 //  $15.99 //  $19.48 //  $33.85 // 
19262 //  Prototype //  $5.59 //  $6.50 //  $13.21 // 
32715 //  Prototype 2 //  $3.99 //  $5.80 //  $9.55 // 
34267 //  "Prototype 2 [Blackwatch Collectors Edition]" //  $14.50 //  $15.37 //  $25.98 // 
34263 //  Puppeteer //  $12.10 //  $12.15 //  $15.98 // 
14975 //  Pure //  $5.69 //  $7.28 //  $14.93 // 
21513 //  Pure Futbol //  $3.79 //  $4.51 //  $5.64 // 
32242 //  Puss In Boots //  $8.43 //  $9.47 //  $17.99 // 
34735 //  Putty Squad //  $9.00 //  $12.34 //  $18.68 // 
22074 //  Quantum Theory //  $5.85 //  $7.92 //  $13.18 // 
21980 //  R.U.S.E. //  $5.43 //  $5.93 //  $9.99 // 
22010 //  Racquet Sports //  $4.69 //  $4.71 //  $5.20 // 
31796 //  Rage //  $4.93 //  $6.17 //  $15.14 // 
33828 //  Rage Anarchy Edition //  $3.87 //  $4.86 //  $12.01 // 
58528 //  Rage [Greatest Hits] //  $7.00 //  $7.59 //  $10.67 // 
34789 //  Ragnarok Odyssey Ace //  $9.56 //  $12.99 //  $21.15 // 
6821 //  Rainbow Six Vegas //  $4.11 //  $4.88 //  $15.01 // 
11923 //  Rainbow Six Vegas 2 //  $4.21 //  $5.97 //  $13.34 // 
14357 //  Rainbow Six Vegas 2 Limited Edition //  $7.19 //  $7.29 //  $33.03 // 
52108 //  Rainbow Six Vegas 2 [Greatest Hits] //  $2.50 //  $3.00 //  $4.50 // 
52107 //  Rainbow Six Vegas [Greatest Hits] //   //   //   // 
52008 //  Rambo: The Video Game //  $19.99 //  $20.04 //  $24.88 // 
31003 //  Rango: The Video Game //  $9.90 //  $11.17 //  $24.44 // 
14839 //  Rapala Fishing Frenzy //  $8.66 //  $9.22 //  $12.75 // 
22063 //  Rapala Pro Bass Fishing 2010 //  $9.66 //  $15.11 //  $26.70 // 
22062 //  Rapala Pro Bass Fishing 2010 (Fishing Rod Bundle) //  $60.91 //  $83.29 //  $130.00 // 
10380 //  Ratatouille //  $10.27 //  $16.39 //  $31.31 // 
33009 //  Ratchet & Clank Collection //  $17.26 //  $19.96 //  $39.81 // 
31869 //  Ratchet & Clank: All 4 One //  $5.98 //  $7.25 //  $14.43 // 
33423 //  Ratchet & Clank: Full Frontal Assault //  $7.49 //  $12.17 //  $17.96 // 
34543 //  Ratchet & Clank: Into the Nexus //  $9.93 //  $13.99 //  $26.24 // 
19842 //  Ratchet and Clank Future: A Crack in Time //  $6.00 //  $9.33 //  $15.11 // 
52090 //  Ratchet and Clank Future: A Crack in Time [Greatest Hits] //  $8.32 //  $10.16 //  $14.95 // 
10827 //  Ratchet and Clank Future: Tools of Destruction //  $4.22 //  $7.43 //  $22.74 // 
52089 //  Ratchet and Clank Future: Tools of Destruction [Greatest Hits] //  $2.83 //  $8.50 //  $19.99 // 
34247 //  Rayman Legends //  $10.07 //  $10.94 //  $20.40 // 
32301 //  Rayman Origins //  $6.94 //  $9.94 //  $15.57 // 
32891 //  Record of Agarest War 2 //  $6.02 //  $9.42 //  $9.86 // 
32892 //  Record of Agarest War 2 [Limited Edition] //  $21.79 //  $23.13 //  $23.36 // 
31489 //  Record of Agarest War Zero //  $7.99 //  $10.86 //  $20.00 // 
31491 //  Record of Agarest War Zero [Limited Edition] //  $19.95 //  $19.99 //  $34.67 // 
21299 //  Red Dead Redemption //  $7.68 //  $9.77 //  $16.49 // 
30758 //  Red Dead Redemption Undead Nightmare Collection //  $6.40 //  $6.90 //  $10.62 // 
32680 //  Red Dead Redemption [Game of the Year] //  $10.77 //  $13.15 //  $19.50 // 
52091 //  Red Dead Redemption [Greatest Hits] //  $8.99 //  $10.96 //  $19.53 // 
58424 //  Red Dead Redemption [Special Edition] //  $6.24 //  $7.50 //  $13.08 // 
52092 //  Red Dead Redemption: Game of the Year Edition [Greatest Hits] //  $12.50 //  $16.00 //  $24.00 // 
35051 //  Red Faction Collection //  $18.33 //  $21.99 //  $30.76 // 
31462 //  Red Faction: Armageddon //  $4.61 //  $5.28 //  $6.53 // 
19474 //  Red Faction: Guerrilla //  $3.81 //  $5.17 //  $8.93 // 
34062 //  Remember Me //  $6.20 //  $7.99 //  $10.00 // 
16336 //  Resident Evil 5 //  $4.53 //  $4.90 //  $16.07 // 
16383 //  "Resident Evil 5 [Collectors Edition]" //  $15.61 //  $19.25 //  $60.53 // 
21048 //  Resident Evil 5 [Gold Edition] //  $7.23 //  $8.88 //  $23.95 // 
52093 //  Resident Evil 5 [Greatest Hits] //  $5.37 //  $5.86 //  $8.78 // 
33149 //  Resident Evil 6 //  $5.72 //  $6.74 //  $11.00 // 
33172 //  Resident Evil 6 Anthology //  $8.99 //  $14.55 //  $69.16 // 
34038 //  Resident Evil Revelations //  $8.97 //  $9.50 //  $14.99 // 
35632 //  Resident Evil Revelations 2 //  $13.77 //  $14.06 //  $20.32 // 
32664 //  Resident Evil: Operation Raccoon City //  $5.87 //  $9.07 //  $14.35 // 
32663 //  Resident Evil: Operation Raccoon City AK Bundle //  $78.38 //  $94.06 //  $141.09 // 
34868 //  Resident Evil: Operation Raccoon City Limited Edition //  $15.33 //  $20.16 //  $40.42 // 
15902 //  Resistance 2 //  $4.18 //  $6.40 //  $11.80 // 
15901 //  "Resistance 2 Collectors Edition" //  $12.94 //  $16.30 //  $43.25 // 
52095 //  Resistance 2 [Greatest Hits] //  $3.42 //  $4.99 //  $7.50 // 
31691 //  Resistance 3 //  $5.97 //  $8.50 //  $14.98 // 
39952 //  Resistance 3 Doomsday Edition //  $32.87 //  $39.44 //  $69.03 // 
10828 //  Resistance Fall of Man //  $4.47 //  $6.58 //  $14.24 // 
52094 //  Resistance Fall of Man [Greatest Hits] //  $4.92 //  $6.02 //  $9.96 // 
33583 //  Resistance Trilogy Collection 3-pack (3 Disc) //  $20.66 //  $34.00 //  $49.72 // 
31547 //  Resistance [Greatest Hits Dual Pack] //  $9.24 //  $11.07 //  $16.61 // 
21063 //  Resonance of Fate //  $9.95 //  $10.20 //  $15.00 // 
34091 //  Ride to Hell //  $8.00 //  $10.86 //  $16.25 // 
10829 //  Ridge Racer 7 //  $7.78 //  $9.05 //  $21.29 // 
32672 //  Ridge Racer Unbounded //  $6.98 //  $10.74 //  $17.00 // 
31315 //  Rio //  $10.00 //  $12.97 //  $19.04 // 
33391 //  Rise Of The Guardians //  $8.43 //  $10.11 //  $15.12 // 
16161 //  Rise of the Argonauts //  $5.52 //  $8.31 //  $18.73 // 
32971 //  Risen 2: Dark Waters //  $4.97 //  $5.25 //  $7.57 // 
32974 //  Risen 2: Dark Waters [Special Edition] //  $2.67 //  $7.99 //  $9.45 // 
34994 //  Risen 3: Titan Lords //  $6.22 //  $7.83 //  $9.99 // 
13864 //  "Robert Ludlums The Bourne Conspiracy" //  $5.44 //  $7.47 //  $14.99 // 
10889 //  Rock Band //  $4.58 //  $6.84 //  $16.00 // 
14964 //  Rock Band 2 (game only) //  $4.99 //  $5.66 //  $11.74 // 
14961 //  Rock Band 2 Bundle //  $69.28 //  $145.67 //  $216.75 // 
30385 //  Rock Band 3 //  $18.52 //  $19.99 //  $35.07 // 
35579 //  Rock Band 3 Fender Mustang Guitar //  $106.32 //  $127.72 //  $223.26 // 
30388 //  Rock Band 3 Keyboard Bundle //  $45.25 //  $83.03 //  $222.29 // 
10890 //  Rock Band Special Edition //  $144.08 //  $147.49 //  $231.10 // 
16110 //  Rock Band Track Pack Volume 2 //  $5.06 //  $6.11 //  $12.72 // 
19205 //  Rock Band Track Pack: Classic Rock //  $10.90 //  $10.96 //  $21.42 // 
19404 //  Rock Band Track Pack: Country //  $8.65 //  $9.22 //  $22.21 // 
30880 //  Rock Band Track Pack: Country 2 //  $10.99 //  $13.29 //  $17.71 // 
21761 //  Rock Band Track Pack: Metal //  $7.99 //  $9.47 //  $24.17 // 
15715 //  Rock Revolution //  $3.45 //  $3.75 //  $5.00 // 
18575 //  Rock Revolution (with Drum Kit) //  $14.01 //  $16.81 //  $42.88 // 
30307 //  Rock of the Dead //  $4.50 //  $4.64 //  $5.86 // 
31850 //  Rocksmith //  $6.08 //  $15.05 //  $25.20 // 
34445 //  Rocksmith 2014 //  $10.42 //  $12.94 //  $28.99 // 
34442 //  Rocksmith 2014 [No Cable] //  $9.29 //  $9.59 //  $18.87 // 
31853 //  Rocksmith Guitar Bundle //  $89.23 //  $180.00 //  $187.39 // 
33191 //  Rocksmith Guitar and Bass //  $8.76 //  $13.14 //  $53.53 // 
33192 //  Rocksmith Guitar and Bass Bundle //   //   //   // 
62425 //  Rocksmith [Best Buy Edition] //  $15.00 //  $15.00 //  $37.00 // 
33344 //  Rockstar Games Collection: Edition 1 //  $19.48 //  $21.57 //  $27.46 // 
20050 //  Rogue Warrior //  $5.50 //  $7.00 //  $11.44 // 
36303 //  Rogues and Outlaws Collection //  $14.26 //  $16.03 //  $27.60 // 
35575 //  Rugby 15 //  $8.00 //  $12.71 //  $16.98 // 
31830 //  Rune Factory: Tides of Destiny //  $9.88 //  $11.48 //  $24.26 // 
19704 //  SAW //  $12.51 //  $12.57 //  $29.33 // 
30811 //  SBK X: Superbike World Championship //  $5.64 //  $7.59 //  $11.89 // 
16359 //  SBK: Superbike World Championship //  $4.78 //  $5.67 //  $8.50 // 
15822 //  SCORE International Baja 1000 //  $8.45 //  $9.47 //  $16.51 // 
31333 //  SOCOM 4: US Navy SEALs //  $5.55 //  $7.26 //  $11.00 // 
31334 //  SOCOM 4: US Navy SEALs Full Deployment Edition //  $38.06 //  $39.71 //  $105.00 // 
15721 //  SOCOM Confrontation //  $3.99 //  $4.91 //  $9.99 // 
15658 //  SOCOM Confrontation (Bundle) //  $5.67 //  $7.10 //  $18.20 // 
52098 //  SOCOM Confrontation [Greatest Hits] //  $5.83 //  $7.00 //  $19.88 // 
32546 //  SSX //  $6.99 //  $8.95 //  $12.79 // 
19071 //  Sacred 2: Fallen Angel //  $5.97 //  $8.32 //  $29.45 // 
34986 //  Sacred 3 //  $5.63 //  $7.11 //  $9.95 // 
15650 //  Saints Row 2 //  $6.99 //  $9.29 //  $24.51 // 
16343 //  "Saints Row 2 [Collectors Edition]" //  $18.13 //  $29.99 //  $58.25 // 
52096 //  Saints Row 2 [Greatest Hits] //  $7.63 //  $8.99 //  $17.91 // 
34180 //  Saints Row IV //  $4.93 //  $5.35 //  $11.34 // 
47076 //  Saints Row IV [Commander in Chief Edition] //  $4.21 //  $4.59 //  $8.02 // 
34184 //  Saints Row IV: Game of the Generation Edition //  $50.34 //  $73.75 //  $110.00 // 
34974 //  Saints Row IV: National Treasure Edition //  $5.13 //  $5.75 //  $9.12 // 
34972 //  Saints Row IV: Super Dangerous Wub Wub Edition //  $23.79 //  $28.55 //  $49.96 // 
35463 //  Saints Row: Gat Out of Hell //  $6.06 //  $6.06 //  $9.17 // 
32303 //  Saints Row: The Third //  $4.25 //  $5.20 //  $9.00 // 
44967 //  Saints Row: The Third [Platinum Pack] //  $16.05 //  $19.32 //  $25.47 // 
33303 //  Saints Row: The Third: The Full Package //  $7.50 //  $12.39 //  $20.06 // 
30276 //  Saw II: Flesh & Blood //  $17.95 //  $21.54 //  $40.00 // 
20006 //  Scene It? Bright Lights! Big Screen! //  $4.94 //  $5.23 //  $7.88 // 
9716 //  Sega Rally Revo //  $7.21 //  $10.84 //  $32.97 // 
13168 //  Sega Superstars Tennis //  $7.82 //  $9.67 //  $15.83 // 
